simulation_id,input_parameters_tire_tire_id,input_parameters_tire_tire_type,input_parameters_tire_width,input_parameters_tire_aspect_ratio,input_parameters_tire_diameter,input_parameters_tire_mass,input_parameters_tire_tread_design_pattern_type,input_parameters_tire_tread_design_groove_depth,input_parameters_tire_tread_design_groove_width,input_parameters_tire_tread_design_groove_count,input_parameters_tire_tread_design_sipe_density,input_parameters_tire_tread_design_void_ratio,input_parameters_tire_tread_design_edge_count,input_parameters_tire_structure_belt_count,input_parameters_tire_structure_ply_count,input_parameters_tire_structure_belt_angle,input_parameters_tire_structure_carcass_type,input_parameters_tire_structure_max_load,input_parameters_tire_structure_max_pressure,input_parameters_compound_compound_id,input_parameters_compound_name,input_parameters_compound_compound_type,input_parameters_compound_base_properties_density,input_parameters_compound_base_properties_elastic_modulus,input_parameters_compound_base_properties_hardness_shore_a,input_parameters_compound_base_properties_wet_grip_coefficient,input_parameters_compound_base_properties_rolling_resistance_coeff,input_parameters_compound_base_properties_abrasion_resistance,input_parameters_compound_additives_silica,input_parameters_compound_additives_carbon_black,input_parameters_compound_additives_sulfur,input_parameters_compound_quantum_optimization_level,input_parameters_environment_ambient_temperature,input_parameters_environment_road_temperature,input_parameters_environment_surface_type,input_parameters_environment_surface_wetness,input_parameters_environment_weather,input_parameters_environment_humidity,input_parameters_environment_wind_speed,input_parameters_environment_altitude,input_parameters_environment_uv_index,input_parameters_environment_rainfall_rate,input_parameters_load_kg,input_parameters_pressure_kpa,input_parameters_speed_kmh,performance_metrics_grip_coefficient,performance_metrics_dry_grip,performance_metrics_wet_grip,performance_metrics_snow_grip,performance_metrics_ice_grip,performance_metrics_rolling_resistance,performance_metrics_wear_rate,performance_metrics_thermal_performance,performance_metrics_noise_level,performance_metrics_hydroplaning_resistance,performance_metrics_durability_index,performance_metrics_comfort_index,performance_metrics_fuel_efficiency_impact,performance_metrics_predicted_lifetime_km,performance_metrics_failure_mode,performance_metrics_optimization_score,thermal_analysis_tread_center,thermal_analysis_tread_shoulder,thermal_analysis_sidewall,thermal_analysis_inner_liner,thermal_analysis_max_temperature,thermal_analysis_avg_temperature,wear_analysis_center,wear_analysis_shoulder,wear_analysis_edge,wear_analysis_uniformity_index,wear_analysis_pattern,stress_analysis_tread_contact_stress_mpa,stress_analysis_belt_tension_mpa,stress_analysis_sidewall_stress_mpa,stress_analysis_bead_stress_mpa,stress_analysis_max_stress_mpa,optimization_suggestions,quantum_enhanced
SIM_000265,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0001,synthetic_rubber_variant_1,synthetic_rubber,1150.0,0.0025,70,0.72,0.01,0.82,0.15,0.25,0.02,0.9507143064099162,0.0,2.5251917106183157,track,0.8766890926294708,rain,0.7440028411492057,11.1680849947161,1272.666027740929,3.0,6.670014333973375,450.0,180.0,30.0,0.1278,0.2156,0.1797,0.4073,0.1746,0.0126,0.313,1.0,72.7,1.0,0.6853,0.7718,-0.06,65559.0,none,0.5701,17.5,12.5,9.0,12.0,17.5,12.8,1.074,1.186,0.913,0.888,normal,0.1,0.07,0.09,0.06,0.1,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture']",True
SIM_000266,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0002,biopolymer_variant_2,biopolymer,1150.0,0.0018,60,0.75,0.009,0.7,0.15,0.25,0.02,0.7319939418114051,0.0,2.5251917106183157,track,0.8766890926294708,rain,0.7440028411492057,11.1680849947161,1272.666027740929,3.0,6.670014333973375,450.0,180.0,85.0,0.1331,0.2246,0.1872,0.4243,0.1819,0.0117,0.366,1.0,78.2,0.8221,0.585,0.7718,-0.06,47775.0,none,0.5426,45.0,40.0,25.5,34.0,45.0,34.8,1.039,1.184,0.941,0.855,normal,0.1,0.07,0.09,0.06,0.1,"['Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000267,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0003,nano_enhanced_variant_3,nano_enhanced,1150.0,0.0028,68,0.8,0.009,0.88,0.15,0.25,0.02,0.5986584841970366,0.0,2.5251917106183157,track,0.8766890926294708,rain,0.7440028411492057,11.1680849947161,1272.666027740929,3.0,6.670014333973375,450.0,180.0,140.0,0.142,0.2396,0.1997,0.4526,0.194,0.012,0.291,1.0,83.7,0.5552,0.7354,0.7718,-0.06,75504.0,none,0.5457,72.5,67.5,42.0,56.0,72.5,56.8,0.931,1.115,0.921,0.815,normal,0.1,0.07,0.09,0.06,0.1,"['Improve wet grip by increasing sipe density and microtexture', 'Enhance water evacuation capacity with deeper grooves', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000268,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0004,graphene_reinforced_variant_4,graphene_reinforced,1150.0,0.0032,72,0.82,0.008,0.92,0.15,0.25,0.02,0.15601864044243652,0.0,2.5251917106183157,track,0.8766890926294708,rain,0.7440028411492057,11.1680849947161,1272.666027740929,3.0,6.670014333973375,450.0,180.0,195.0,0.1455,0.2456,0.2046,0.4639,0.1988,0.0108,0.279,1.0,89.2,0.3038,0.7689,0.7718,-0.05,82524.0,none,0.5396,100.0,95.0,58.5,78.0,100.0,78.8,0.985,1.147,0.987,0.838,normal,0.1,0.07,0.09,0.06,0.1,"['Improve wet grip by increasing sipe density and microtexture', 'Enhance water evacuation capacity with deeper grooves', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000269,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0005,quantum_optimized_variant_5,quantum_optimized,1150.0,0.003,66,0.85,0.0075,0.95,0.15,0.25,0.02,0.15599452033620265,0.0,2.5251917106183157,track,0.8766890926294708,rain,0.7440028411492057,11.1680849947161,1272.666027740929,3.0,6.670014333973375,450.0,180.0,250.0,0.1508,0.2546,0.2121,0.4809,0.2061,0.0103,0.27,0.8289,94.7,0.1611,0.7939,0.7718,-0.05,87994.0,thermal_degradation,0.5113,127.5,122.5,75.0,100.0,127.5,100.8,1.085,1.09,0.823,0.995,normal,0.1,0.07,0.09,0.06,0.1,"['Improve wet grip by increasing sipe density and microtexture', 'Enhance water evacuation capacity with deeper grooves', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000270,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0006,silica_enhanced_variant_6,silica_enhanced,1150.0,0.0024,64,0.8,0.0085,0.85,0.15,0.25,0.02,0.05808361216819946,0.0,2.5251917106183157,track,0.8766890926294708,rain,0.7440028411492057,11.1680849947161,1272.666027740929,3.0,6.670014333973375,450.0,222.5,30.0,0.142,0.2396,0.1997,0.4526,0.194,0.0107,0.373,1.0,72.7,1.0,0.7104,0.7718,-0.05,56988.0,none,0.5976,17.5,12.5,9.0,12.0,17.5,12.8,1.097,1.168,0.825,0.929,normal,0.13,0.09,0.11,0.07,0.13,"['Improve wet grip by increasing sipe density and microtexture', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000271,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0007,carbon_black_variant_7,carbon_black,1150.0,0.0026,68,0.76,0.01,0.8,0.15,0.25,0.02,0.8661761457749352,0.0,2.5251917106183157,track,0.8766890926294708,rain,0.7440028411492057,11.1680849947161,1272.666027740929,3.0,6.670014333973375,450.0,222.5,85.0,0.1349,0.2276,0.1897,0.43,0.1843,0.013,0.396,1.0,78.2,0.8565,0.6686,0.7718,-0.07,50481.0,none,0.5502,45.0,40.0,25.5,34.0,45.0,34.8,1.084,1.174,0.904,0.91,normal,0.13,0.09,0.11,0.07,0.13,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000272,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0000,natural_rubber_variant_0,natural_rubber,1150.0,0.002,65,0.78,0.011,0.75,0.15,0.25,0.02,0.3745401188473625,13.333333333333336,10.557282979456362,off_road,0.953177192547368,heavy_rain,0.20794755133719336,9.373212839882525,168.90982704551206,4.333333333333334,61.946882821814434,450.0,222.5,140.0,0.0747,0.2171,0.181,0.4413,0.1891,0.0142,0.423,1.0,83.7,0.3061,0.6156,0.7618,-0.07,44368.0,none,0.4567,80.6,75.6,55.3,69.3,80.6,68.4,1.018,1.08,0.811,0.938,normal,0.13,0.09,0.11,0.07,0.13,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Enhance water evacuation capacity with deeper grooves', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000273,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0001,synthetic_rubber_variant_1,synthetic_rubber,1150.0,0.0025,70,0.72,0.01,0.82,0.15,0.25,0.02,0.9507143064099162,13.333333333333336,10.557282979456362,off_road,0.953177192547368,heavy_rain,0.20794755133719336,9.373212839882525,168.90982704551206,4.333333333333334,61.946882821814434,450.0,222.5,195.0,0.0689,0.2004,0.167,0.4073,0.1746,0.0131,0.387,1.0,89.2,0.1357,0.6731,0.7618,-0.07,53036.0,none,0.4606,108.1,103.1,71.8,91.3,108.1,90.4,0.967,1.161,0.801,0.806,normal,0.13,0.09,0.11,0.07,0.13,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Enhance water evacuation capacity with deeper grooves', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000274,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0002,biopolymer_variant_2,biopolymer,1150.0,0.0018,60,0.75,0.009,0.7,0.15,0.25,0.02,0.7319939418114051,13.333333333333336,10.557282979456362,off_road,0.953177192547368,heavy_rain,0.20794755133719336,9.373212839882525,168.90982704551206,4.333333333333334,61.946882821814434,450.0,222.5,250.0,0.0718,0.2088,0.174,0.4243,0.1819,0.0119,0.453,0.665,94.7,0.1611,0.5746,0.7618,-0.06,38649.0,thermal_degradation,0.4055,135.6,130.6,88.3,113.3,135.6,112.4,0.967,1.08,0.907,0.887,normal,0.13,0.09,0.11,0.07,0.13,"['Improve wet grip by increasing sipe density and microtexture', 'Enhance water evacuation capacity with deeper grooves', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000275,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0003,nano_enhanced_variant_3,nano_enhanced,1150.0,0.0028,68,0.8,0.009,0.88,0.15,0.25,0.02,0.5986584841970366,13.333333333333336,10.557282979456362,off_road,0.953177192547368,heavy_rain,0.20794755133719336,9.373212839882525,168.90982704551206,4.333333333333334,61.946882821814434,200.0,180.0,30.0,0.0766,0.2227,0.1856,0.4526,0.194,0.0111,0.291,1.0,72.7,1.0,0.7223,0.7618,-0.06,75504.0,none,0.5791,25.6,20.6,22.3,25.3,25.6,24.4,1.084,1.069,0.869,0.985,normal,0.1,0.07,0.09,0.06,0.1,['Improve wet grip by increasing sipe density and microtexture'],True
SIM_000276,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0004,graphene_reinforced_variant_4,graphene_reinforced,1150.0,0.0032,72,0.82,0.008,0.92,0.15,0.25,0.02,0.15601864044243652,13.333333333333336,10.557282979456362,off_road,0.953177192547368,heavy_rain,0.20794755133719336,9.373212839882525,168.90982704551206,4.333333333333334,61.946882821814434,200.0,180.0,85.0,0.0785,0.2283,0.1902,0.4639,0.1988,0.0101,0.279,1.0,78.2,0.656,0.7552,0.7618,-0.05,82524.0,none,0.5612,53.1,48.1,38.8,47.3,53.1,46.4,1.048,1.09,0.845,0.957,normal,0.1,0.07,0.09,0.06,0.1,"['Improve wet grip by increasing sipe density and microtexture', 'Enhance water evacuation capacity with deeper grooves', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000277,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0005,quantum_optimized_variant_5,quantum_optimized,1150.0,0.003,66,0.85,0.0075,0.95,0.15,0.25,0.02,0.15599452033620265,13.333333333333336,10.557282979456362,off_road,0.953177192547368,heavy_rain,0.20794755133719336,9.373212839882525,168.90982704551206,4.333333333333334,61.946882821814434,200.0,180.0,140.0,0.0814,0.2366,0.1972,0.4809,0.2061,0.0097,0.27,1.0,83.7,0.14,0.7798,0.7618,-0.05,87994.0,none,0.5198,80.6,75.6,55.3,69.3,80.6,68.4,0.99,1.028,0.835,0.962,normal,0.1,0.07,0.09,0.06,0.1,"['Improve wet grip by increasing sipe density and microtexture', 'Enhance water evacuation capacity with deeper grooves', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000278,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0006,silica_enhanced_variant_6,silica_enhanced,1150.0,0.0024,64,0.8,0.0085,0.85,0.15,0.25,0.02,0.05808361216819946,13.333333333333336,10.557282979456362,off_road,0.953177192547368,heavy_rain,0.20794755133719336,9.373212839882525,168.90982704551206,4.333333333333334,61.946882821814434,200.0,180.0,195.0,0.0766,0.2227,0.1856,0.4526,0.194,0.0111,0.302,1.0,89.2,0.1357,0.6977,0.7618,-0.06,70444.0,none,0.4871,108.1,103.1,71.8,91.3,108.1,90.4,1.0,1.084,0.983,0.916,normal,0.1,0.07,0.09,0.06,0.1,"['Improve wet grip by increasing sipe density and microtexture', 'Enhance water evacuation capacity with deeper grooves', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000279,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0007,carbon_black_variant_7,carbon_black,1150.0,0.0026,68,0.76,0.01,0.8,0.15,0.25,0.02,0.8661761457749352,13.333333333333336,10.557282979456362,off_road,0.953177192547368,heavy_rain,0.20794755133719336,9.373212839882525,168.90982704551206,4.333333333333334,61.946882821814434,200.0,180.0,250.0,0.0728,0.2116,0.1763,0.43,0.1843,0.0133,0.321,0.6623,94.7,0.1611,0.6567,0.7618,-0.07,62400.0,thermal_degradation,0.4085,135.6,130.6,88.3,113.3,135.6,112.4,0.972,1.116,0.926,0.856,normal,0.1,0.07,0.09,0.06,0.1,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Enhance water evacuation capacity with deeper grooves', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000280,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0000,natural_rubber_variant_0,natural_rubber,1150.0,0.002,65,0.78,0.011,0.75,0.15,0.25,0.02,0.3745401188473625,26.66666666666667,24.01719160220877,cobblestone,0.33564537488042157,snow,0.6544472114812445,14.920897585308467,1750.1062952914788,5.666666666666667,0.0,200.0,222.5,30.0,0.206,0.35,0.2916,0.4413,0.1891,0.0133,0.423,1.0,72.7,1.0,0.5905,0.755,-0.07,44368.0,none,0.5621,39.0,34.0,35.7,38.7,39.0,37.8,0.903,1.133,0.836,0.77,normal,0.13,0.09,0.11,0.07,0.13,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000281,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0001,synthetic_rubber_variant_1,synthetic_rubber,1150.0,0.0025,70,0.72,0.01,0.82,0.15,0.25,0.02,0.9507143064099162,26.66666666666667,24.01719160220877,cobblestone,0.33564537488042157,snow,0.6544472114812445,14.920897585308467,1750.1062952914788,5.666666666666667,0.0,200.0,222.5,85.0,0.1902,0.323,0.2692,0.4073,0.1746,0.0124,0.387,1.0,78.2,0.9523,0.6457,0.755,-0.06,53036.0,none,0.5733,66.5,61.5,52.2,60.7,66.5,59.8,1.092,1.03,0.883,0.938,normal,0.13,0.09,0.11,0.07,0.13,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000282,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0002,biopolymer_variant_2,biopolymer,1150.0,0.0018,60,0.75,0.009,0.7,0.15,0.25,0.02,0.7319939418114051,26.66666666666667,24.01719160220877,cobblestone,0.33564537488042157,snow,0.6544472114812445,14.920897585308467,1750.1062952914788,5.666666666666667,0.0,200.0,222.5,140.0,0.1981,0.3365,0.2804,0.4243,0.1819,0.0114,0.453,1.0,83.7,0.8808,0.5512,0.755,-0.06,38649.0,none,0.5597,94.0,89.0,68.7,82.7,94.0,81.8,0.917,1.199,0.9,0.718,normal,0.13,0.09,0.11,0.07,0.13,"['Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000283,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0003,nano_enhanced_variant_3,nano_enhanced,1150.0,0.0028,68,0.8,0.009,0.88,0.15,0.25,0.02,0.5986584841970366,26.66666666666667,24.01719160220877,cobblestone,0.33564537488042157,snow,0.6544472114812445,14.920897585308467,1750.1062952914788,5.666666666666667,0.0,200.0,222.5,195.0,0.2113,0.3589,0.2991,0.4526,0.194,0.0115,0.36,0.9466,89.2,0.8133,0.6929,0.755,-0.06,61082.0,thermal_degradation,0.5749,121.5,116.5,85.2,104.7,121.5,103.8,1.019,1.013,0.95,0.994,normal,0.13,0.09,0.11,0.07,0.13,"['Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000284,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0004,graphene_reinforced_variant_4,graphene_reinforced,1150.0,0.0032,72,0.82,0.008,0.92,0.15,0.25,0.02,0.15601864044243652,26.66666666666667,24.01719160220877,cobblestone,0.33564537488042157,snow,0.6544472114812445,14.920897585308467,1750.1062952914788,5.666666666666667,0.0,200.0,222.5,250.0,0.2166,0.3679,0.3066,0.4639,0.1988,0.0104,0.345,0.3989,94.7,0.7501,0.7244,0.755,-0.05,66761.0,thermal_degradation,0.5056,149.0,144.0,101.7,126.7,149.0,125.8,0.942,1.18,0.841,0.762,normal,0.13,0.09,0.11,0.07,0.13,"['Improve wet grip by increasing sipe density and microtexture', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000285,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0005,quantum_optimized_variant_5,quantum_optimized,1150.0,0.003,66,0.85,0.0075,0.95,0.15,0.25,0.02,0.15599452033620265,26.66666666666667,24.01719160220877,cobblestone,0.33564537488042157,snow,0.6544472114812445,14.920897585308467,1750.1062952914788,5.666666666666667,0.0,200.0,265.0,30.0,0.2245,0.3814,0.3178,0.4809,0.2061,0.0091,0.397,1.0,72.7,1.0,0.748,0.755,-0.05,59769.0,none,0.6406,39.0,34.0,35.7,38.7,39.0,37.8,0.938,1.007,0.894,0.931,normal,0.15,0.11,0.13,0.08,0.15,"['Improve wet grip by increasing sipe density and microtexture', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000286,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0006,silica_enhanced_variant_6,silica_enhanced,1150.0,0.0024,64,0.8,0.0085,0.85,0.15,0.25,0.02,0.05808361216819946,26.66666666666667,24.01719160220877,cobblestone,0.33564537488042157,snow,0.6544472114812445,14.920897585308467,1750.1062952914788,5.666666666666667,0.0,200.0,265.0,85.0,0.2113,0.3589,0.2991,0.4526,0.194,0.0105,0.444,1.0,78.2,0.9637,0.6693,0.755,-0.05,47849.0,none,0.6031,66.5,61.5,52.2,60.7,66.5,59.8,1.013,1.013,0.955,1.0,normal,0.15,0.11,0.13,0.08,0.15,"['Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000287,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0007,carbon_black_variant_7,carbon_black,1150.0,0.0026,68,0.76,0.01,0.8,0.15,0.25,0.02,0.8661761457749352,26.66666666666667,24.01719160220877,cobblestone,0.33564537488042157,snow,0.6544472114812445,14.920897585308467,1750.1062952914788,5.666666666666667,0.0,200.0,265.0,140.0,0.2008,0.341,0.2841,0.43,0.1843,0.0126,0.472,1.0,83.7,0.9093,0.6299,0.755,-0.06,42385.0,none,0.5663,94.0,89.0,68.7,82.7,94.0,81.8,0.991,1.105,0.888,0.886,normal,0.15,0.11,0.13,0.08,0.15,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000288,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0000,natural_rubber_variant_0,natural_rubber,1150.0,0.002,65,0.78,0.011,0.75,0.15,0.25,0.02,0.3745401188473625,40.0,42.49741159047408,dry_asphalt,0.5886517645423626,ice,0.3999984603973025,17.371982563789206,670.7875155583579,7.0,0.0,200.0,265.0,195.0,0.2095,0.2955,0.2463,0.4413,0.1891,0.0152,0.503,0.5697,89.2,0.751,0.5297,0.7781,-0.08,37252.0,thermal_degradation,0.4452,140.0,135.0,98.5,118.0,140.0,118.8,0.98,1.112,0.831,0.868,normal,0.15,0.11,0.13,0.08,0.15,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000289,TIRE_0000,passenger,205,55,16,10.05,symmetric,8.202230023486418,8.41614515559209,4,4.041168988591605,0.33324426408004215,171,2,2,22.0,radial,736.3649934414201,287.33618039413733,COMP_0001,synthetic_rubber_variant_1,synthetic_rubber,1150.0,0.0025,70,0.72,0.01,0.82,0.15,0.25,0.02,0.9507143064099162,40.0,42.49741159047408,dry_asphalt,0.5886517645423626,ice,0.3999984603973025,17.371982563789206,670.7875155583579,7.0,0.0,200.0,265.0,250.0,0.1934,0.2728,0.2273,0.4073,0.1746,0.014,0.46,0.0221,94.7,0.6667,0.5791,0.7781,-0.07,44531.0,thermal_degradation,0.3721,167.5,162.5,115.0,140.0,167.5,140.8,0.936,1.172,0.989,0.764,normal,0.15,0.11,0.13,0.08,0.15,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Enhance water evacuation capacity with deeper grooves', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence']",True
