Trial,Enterprise_Value
6192,10003274.542028112
6193,10003437.441232383
6194,10004744.624004208
6195,10005693.58227013
6196,10006826.500924267
6197,10008441.461744096
6198,10008912.511186363
6199,10009277.56782613
6200,10009525.873113606
6201,10009751.358052216
6202,10010779.293001613
6203,10011698.407299079
6204,10013026.286588624
6205,10013467.943363965
6206,10015127.847594403
6207,10015833.830866052
6208,10016721.726558315
6209,10017686.539315786
6210,10017838.21114817
6211,10018900.979238562
6212,10019142.704418316
6213,10019663.944724903
6214,10022055.141461603
6215,10024082.365753248
6216,10024316.143161384
6217,10025393.660450166
6218,10025701.769119026
6219,10027225.436693458
6220,10027451.388369456
6221,10030682.491080228
6222,10031198.816714663
6223,10032970.629371203
6224,10034583.304885885
6225,10034701.59743459
6226,10035959.109385284
6227,10035990.426319432
6228,10036908.570260784
6229,10037610.538955856
6230,10038014.19153779
6231,10040467.798123527
6232,10040471.341524955
6233,10041669.31156709
6234,10042575.059912177
6235,10044329.550118893
6236,10044844.879942872
6237,10045532.7472835
6238,10045566.578965157
6239,10046536.229644336
6240,10048395.010819325
6241,10048758.50575951
6242,10054621.168109892
6243,10056017.96588084
6244,10057118.211317465
6245,10057768.509285115
6246,10058493.481599702
6247,10059708.682695689
6248,10060116.41057126
6249,10060210.310148418
6250,10060270.039365545
6251,10062011.613028308
6252,10062445.598903242
6253,10063850.98764693
6254,10063871.867717244
6255,10064094.536930036
6256,10064441.047580365
6257,10064877.255790744
6258,10065857.460254252
6259,10066661.083170246
6260,10067080.934155807
6261,10067309.593386553
6262,10070632.281786753
6263,10070838.24629137
6264,10071205.257346462
6265,10071887.516118286
6266,10071891.25552879
6267,10072685.689349093
6268,10072920.178443877
6269,10074030.049589355
6270,10074434.141427062
6271,10075473.300992716
6272,10076457.228713037
6273,10077182.4488412
6274,10078347.865291925
6275,10079531.007185455
6276,10080949.448655434
6277,10083492.367792442
6278,10083847.116919383
6279,10085280.856051905
6280,10087083.35403027
6281,10087985.663083375
6282,10090358.376624126
6283,10092425.230807006
6284,10094701.662200512
6285,10095133.832746264
6286,10096191.049031196
6287,10096204.708083231
6288,10096265.53130832
6289,10096635.847067364
6290,10098149.870477915
6291,10098281.442119636
6292,10098870.006785896
6293,10099637.002482746
6294,10100558.090942321
6295,10101168.191866009
6296,10101506.501796346
6297,10102362.12314529
6298,10102532.172635764
6299,10102895.276203567
6300,10103380.914709345
6301,10104502.498441538
6302,10104978.710890848
6303,10105915.482664121
6304,10106858.559660058
6305,10106984.857491497
6306,10107047.372127678
6307,10109356.737377558
6308,10110411.48704412
6309,10110772.201442452
6310,10113291.076937435
6311,10113907.373535464
6312,10115622.971976018
6313,10115738.948018536
6314,10115815.008200012
6315,10116274.192499755
6316,10116513.167402081
6317,10120110.061077837
6318,10121012.935338635
6319,10123381.938415432
6320,10123557.662804741
6321,10123723.62081622
6322,10124162.85943491
6323,10124242.362036737
6324,10126235.650353909
6325,10127610.708212955
6326,10127640.149333876
6327,10128322.068027379
6328,10128577.831797428
6329,10128750.33056065
6330,10129906.751696419
6331,10131110.638921887
6332,10131809.588024555
6333,10131823.852720167
6334,10132123.307615267
6335,10132298.030355573
6336,10132342.704817753
6337,10133345.58324692
6338,10133542.203168508
6339,10135198.024343718
6340,10135254.681204274
6341,10135325.866239956
6342,10135707.509743921
6343,10135975.685819633
6344,10138211.167049848
6345,10138712.873618288
6346,10139943.464952445
6347,10140811.096012725
6348,10141600.662831996
6349,10144302.160018116
6350,10144647.479987409
6351,10144719.785486706
6352,10146528.680567743
6353,10146691.921257338
6354,10147987.933718478
6355,10148276.793900535
6356,10149801.978117064
6357,10151314.469522826
6358,10151744.37519392
6359,10157362.35099126
6360,10159053.553888177
6361,10159218.606028011
6362,10163064.286406439
6363,10163227.659097666
6364,10165444.82184431
6365,10165952.639457405
6366,10166666.950863536
6367,10166698.95914056
6368,10167223.209554482
6369,10168007.114850892
6370,10168687.575839533
6371,10168842.458360095
6372,10173843.265259933
6373,10174361.87949653
6374,10174798.870241633
6375,10175383.604363162
6376,10175588.672216013
6377,10176289.993990172
6378,10176494.415128725
6379,10178014.35901498
6380,10178278.373342358
6381,10178539.065684464
6382,10179082.5674567
6383,10179879.106073406
6384,10180492.102543676
6385,10181016.586700182
6386,10184550.34852912
6387,10184613.505517557
6388,10189531.369518818
6389,10190852.241677176
6390,10191678.72694998
6391,10191941.188683528
6392,10192207.335846921
6393,10192664.847368643
6394,10193331.970738508
6395,10194571.841677416
6396,10194783.152363364
6397,10195949.40708446
6398,10196351.747312635
6399,10199450.717540048
6400,10200660.958413374
6401,10201582.67814815
6402,10203263.690014314
6403,10204154.505723938
6404,10206475.53750739
6405,10206541.212231493
6406,10207938.80126029
6407,10209494.166190593
6408,10209890.7004872
6409,10210781.165115308
6410,10215692.490885094
6411,10216003.362758836
6412,10216509.955454579
6413,10217921.860737856
6414,10219049.567216404
6415,10220545.741033481
6416,10222032.865810508
6417,10222123.13318194
6418,10224379.559715856
6419,10227760.417089736
6420,10230639.95225972
6421,10231024.45017367
6422,10234350.363385275
6423,10235007.823119681
6424,10235335.651974156
6425,10237436.509757217
6426,10238501.903019127
6427,10239012.859568182
6428,10240355.06504124
6429,10240598.464271454
6430,10243275.198670229
6431,10245034.633842384
6432,10245917.452688742
6433,10247057.457194567
6434,10251465.199477263
6435,10253810.041987117
6436,10256090.228144027
6437,10256773.76973263
6438,10257047.037813744
6439,10257105.33974162
6440,10258160.595358845
6441,10258493.994067425
6442,10258755.770952217
6443,10260533.068076817
6444,10261657.21675349
6445,10262864.170333594
6446,10263618.732454646
6447,10264779.018141113
6448,10265199.278998401
6449,10265521.615470013
6450,10266570.046078883
6451,10267473.064675186
6452,10268679.41423276
6453,10271248.618953511
6454,10271785.507401496
6455,10272022.496880874
6456,10272056.003146164
6457,10272390.923600245
6458,10273464.323218778
6459,10273510.37359116
6460,10274002.511002436
6461,10275527.023000602
6462,10276620.582950478
6463,10276669.185116803
6464,10278967.05576915
6465,10281642.898265239
6466,10285563.045260929
6467,10286314.287754636
6468,10286828.801447041
6469,10288985.2269668
6470,10293814.360097628
6471,10294215.84659631
6472,10298995.368899353
6473,10300020.813675378
6474,10300984.241846126
6475,10301015.574839177
6476,10301352.009906862
6477,10302907.17782936
6478,10303721.19578447
6479,10305211.261055525
6480,10307250.559561945
6481,10307329.13536049
6482,10307695.48359884
6483,10308039.923019325
6484,10309780.36950933
6485,10310181.752485912
6486,10310942.064013792
6487,10311664.35997416
6488,10312129.81473582
6489,10315231.680182695
6490,10316058.03996709
6491,10316542.517836165
6492,10316593.46149709
6493,10318331.95212924
6494,10319669.233368674
6495,10320715.100029573
6496,10321535.760265002
6497,10322373.653784923
6498,10325730.18822623
6499,10327041.915405411
6500,10330605.621370912
6501,10332036.70461975
6502,10332497.56607996
6503,10333126.944251057
6504,10335950.086582864
6505,10339216.623499224
6506,10340648.135634787
6507,10341001.179916818
6508,10341572.616374517
6509,10342393.644409515
6510,10342894.525016176
6511,10344605.3831533
6512,10344972.652941452
6513,10345599.611586303
6514,10346428.505342193
6515,10346599.897955924
6516,10347793.640395708
6517,10349159.695965983
6518,10349720.282468084
6519,10350166.31512344
6520,10351206.733944623
6521,10353927.906669006
6522,10353951.196498478
6523,10354075.06532956
6524,10355379.628234204
6525,10355409.305988058
6526,10356638.882097071
6527,10357109.353909314
6528,10357290.79061409
6529,10358851.157400064
6530,10360307.553237569
6531,10360435.380972665
6532,10362973.033577476
6533,10365633.183054265
6534,10366531.792955544
6535,10368520.784440346
6536,10371643.622147433
6537,10373346.078219747
6538,10374120.685553813
6539,10374917.997869123
6540,10377747.975214364
6541,10377918.738178054
6542,10378237.544801597
6543,10382523.972186502
6544,10384345.648796624
6545,10384673.136417814
6546,10386111.564393077
6547,10387508.62949507
6548,10388578.685646424
6549,10389236.732437488
6550,10389673.928872032
6551,10389880.30116918
6552,10391228.349886764
6553,10392768.812292669
6554,10394452.669203894
6555,10395496.188373009
6556,10396570.445444755
6557,10398228.242841365
6558,10398320.757271152
6559,10399021.461849047
6560,10400740.118632913
6561,10401255.423424909
6562,10401299.757184837
6563,10403979.727272306
6564,10406676.699172875
6565,10406876.241432685
6566,10410054.784579651
6567,10411115.572070148
6568,10412626.483848495
6569,10414514.451597765
6570,10415919.217434118
6571,10418095.547652517
6572,10419725.065400299
6573,10420504.068963468
6574,10420538.249966456
6575,10421836.77208731
6576,10422222.986294756
6577,10422516.028066263
6578,10423485.289854528
6579,10424447.376385493
6580,10426533.192830214
6581,10427179.020506527
6582,10427451.59026852
6583,10429900.926371854
6584,10430031.911359154
6585,10431966.35810358
6586,10432172.362806562
6587,10436237.14145017
6588,10437827.839444453
6589,10438415.797917753
6590,10438989.333496377
6591,10439047.910271652
6592,10439105.66626634
6593,10440498.177195728
6594,10441416.545549309
6595,10441439.122747194
6596,10443806.338465072
6597,10443993.88929518
6598,10444666.406038664
6599,10445409.534269188
6600,10446035.874801552
6601,10446756.154295314
6602,10449123.307422362
6603,10451694.337417815
6604,10453401.224565338
6605,10456559.701455757
6606,10456936.574328639
6607,10459838.68768693
6608,10460525.153360177
6609,10461424.93946354
6610,10461686.940971576
6611,10465076.131832143
6612,10465223.515973536
6613,10466575.600332765
6614,10470514.087165218
6615,10473319.644583326
6616,10473635.228782486
6617,10473657.963364935
6618,10473749.778331984
6619,10474164.55369524
6620,10475863.100134823
6621,10478139.226915414
6622,10478202.551353244
6623,10478634.291598976
6624,10478719.143986218
6625,10480662.428954748
6626,10480992.202796672
6627,10481230.658608487
6628,10484152.816493355
6629,10484188.561895281
6630,10485189.969430022
6631,10485909.671441915
6632,10488097.062913056
6633,10488518.252787486
6634,10490510.431053866
6635,10490998.029508257
6636,10491392.006779969
6637,10491682.286988113
6638,10492134.929000253
6639,10492280.712439742
6640,10492299.320043907
6641,10492478.340241713
6642,10493499.969349952
6643,10494040.82051611
6644,10494411.85211647
6645,10495872.402259877
6646,10496036.302338159
6647,10497919.328823073
6648,10498913.511322277
6649,10499237.909069609
6650,10499497.626450973
6651,10499596.977726007
6652,10500717.14980296
6653,10502016.820265407
6654,10502701.295992114
6655,10503760.966962341
6656,10504237.088292979
6657,10504997.307088703
6658,10505469.356030311
6659,10506178.683014467
6660,10509258.887415778
6661,10509815.652793132
6662,10510302.042275403
6663,10510684.910180828
6664,10511171.184222605
6665,10511259.645246575
6666,10513556.716867018
6667,10513835.578801457
6668,10514050.16377455
6669,10514118.286488
6670,10514538.417185077
6671,10514660.678996794
6672,10518968.712338958
6673,10523556.677076615
6674,10523716.992396874
6675,10524438.405201687
6676,10524906.707565911
6677,10525978.271592394
6678,10526540.698455654
6679,10527340.516804798
6680,10527945.451413214
6681,10527999.605695864
6682,10533014.251911977
6683,10533202.230973806
6684,10534504.936325334
6685,10536569.92682422
6686,10537311.884134727
6687,10538631.008342616
6688,10540377.427741703
6689,10542701.220796239
6690,10543003.897556104
6691,10543614.392985024
6692,10544289.414964903
6693,10545118.22331471
6694,10545638.893824559
6695,10545646.465737272
6696,10545747.552140184
6697,10547208.732607134
6698,10547348.23553276
6699,10547587.788566254
6700,10547833.940331146
6701,10550197.210177246
6702,10552549.943075484
6703,10553699.184975535
6704,10554817.926855814
6705,10556150.130367868
6706,10556187.51041887
6707,10556719.568666864
6708,10558628.783396548
6709,10559397.89786857
6710,10560426.2927485
6711,10560898.927090082
6712,10561141.788111912
6713,10562113.472807836
6714,10563636.437588476
6715,10563794.503419425
6716,10564949.155695178
6717,10565274.127951
6718,10565290.841778146
6719,10565659.779514581
6720,10566115.58734439
6721,10567023.758153046
6722,10568423.474789152
6723,10569014.222511847
6724,10569034.555405756
6725,10569209.600816395
6726,10569820.128376793
6727,10570762.816757934
6728,10570839.927174754
6729,10570969.197088497
6730,10572814.0135912
6731,10573402.780017193
6732,10574531.112999845
6733,10575031.675864033
6734,10575327.369528936
6735,10576048.09985307
6736,10576887.807490408
6737,10577063.037914233
6738,10579040.700672654
6739,10581190.011270162
6740,10581344.64115292
6741,10582674.888523297
6742,10582796.451115131
6743,10584358.50792563
6744,10584488.871655578
6745,10585154.065080777
6746,10585768.43864547
6747,10585889.025604067
6748,10587710.754280664
6749,10587916.55239426
6750,10587937.386055462
6751,10588000.052477485
6752,10588967.716482554
6753,10589503.69247254
6754,10589525.472042652
6755,10592218.902804896
6756,10594234.721216572
6757,10594831.888019118
6758,10596262.046917753
6759,10596651.754797947
6760,10598786.277794354
6761,10599066.684312282
6762,10599092.829312846
6763,10599338.783802371
6764,10599690.5273154
6765,10601396.74787814
6766,10601492.752356293
6767,10601644.800625805
6768,10603045.78277
6769,10603656.138398191
6770,10603935.40946114
6771,10604921.047600994
6772,10605182.429124637
6773,10605612.50694345
6774,10605621.219594069
6775,10609622.5463604
6776,10609989.409296593
6777,10610132.60418181
6778,10610646.110726044
6779,10611213.721085649
6780,10611223.64439452
6781,10611482.346855398
6782,10615345.508502416
6783,10615357.94810123
6784,10615364.355833327
6785,10620913.76016015
6786,10621634.495587317
6787,10624245.335734617
6788,10624631.909519818
6789,10626275.19059705
6790,10626862.804696351
6791,10627801.707223447
6792,10628858.675853698
6793,10629429.621358268
6794,10633733.42374888
6795,10633778.179090228
6796,10633997.614607632
6797,10635007.903070804
6798,10635211.28944695
6799,10635689.603301372
6800,10635901.167383697
6801,10636730.236531949
6802,10637921.026007114
6803,10638737.71941216
6804,10639972.216284461
6805,10640013.27295691
6806,10643311.721510984
6807,10643811.855445448
6808,10646350.977127071
6809,10647289.894800605
6810,10647436.191203268
6811,10647489.252905264
6812,10648515.928086672
6813,10649123.67277747
6814,10649409.102674857
6815,10649814.381632108
6816,10653508.085354064
6817,10654074.00871346
6818,10655733.942534272
6819,10655996.683735006
6820,10658467.92421185
6821,10661199.812550912
6822,10662239.73696887
6823,10663949.345143707
6824,10664616.076063227
6825,10665650.248337906
6826,10666491.802802544
6827,10667310.28296898
6828,10669120.897463556
6829,10669316.55542887
6830,10670935.656224795
6831,10673003.815056998
6832,10674110.928990325
6833,10674681.97749945
6834,10674727.75575431
6835,10675760.24459115
6836,10676692.739483608
6837,10676880.552332567
6838,10677615.2794368
6839,10677780.46167378
6840,10678672.151319474
6841,10681793.003962249
6842,10682899.113246914
6843,10687187.053148068
6844,10687279.478998434
6845,10687939.08455899
6846,10691744.782241689
6847,10692225.931424007
6848,10692903.812292349
6849,10694008.770194665
6850,10695026.537592843
6851,10696666.940705482
6852,10696891.18397661
6853,10696985.781726757
6854,10697569.5923748
6855,10698758.112951633
6856,10700672.690365411
6857,10703047.445066549
6858,10703809.530072544
6859,10704382.073027318
6860,10706462.535232551
6861,10706505.164161459
6862,10707626.040833
6863,10709194.315302031
6864,10710427.27674914
6865,10711484.666603372
6866,10711832.695466703
